Season,Season Type,Team ID,Player ID,Pos,Rookie,Age,GP,G,A,PTS,PM,PPG,SHG,GWG,MIN,SEC,W,L,T,ShO,GA,GAA,ENA,SA,SP,Team_Award,Tournament ID
2015-16,Regular Season,Toronto Furies,Prévost_Carolyne,F,NA,26.1,24,7,7,14,4,3,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Bonello_Michelle,D,NA,30.9,24,0,8,8,38,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Vella_Jessica,F,NA,24.6,22,4,4,8,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Terry_Kelly,F,NA,23.6,16,3,5,8,8,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Moulson_Shannon,D,NA,29.8,24,0,7,7,28,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Suzuki_Sena,D,R,24.5,22,1,5,6,8,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Hogan_Ashton,F,R,26.4,22,2,3,5,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Gaskin_Katie,D,R,23.8,18,0,4,4,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Stevenson_Sarah,F,R,22.8,24,3,0,3,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Zamora_Kristy,F,NA,37.5,24,1,2,3,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,French_Tara,D,NA,30.4,22,0,3,3,22,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Lamoureux_Tanis,F,NA,23.2,13,1,2,3,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Saunders_Michelle,D,R,24,19,0,1,1,16,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Kurata_Tomomi,F,R,25.9,24,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Hill_Laurel,D,NA,23.6,9,0,0,0,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,Wilson_Katie,F,NA,24.8,5,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Toronto Furies,van_der_Bliek_Sonja,G,NA,26.5,5,0,0,0,0,0,0,0,285,52,2,2,NA,1,13,2.728545,0,174,92.52874,NA,CWHL
2015-16,Regular Season,Toronto Furies,Kessler_Christina,G,NA,27.7,19,0,0,0,0,0,0,0,1058,41,4,14,NA,2,59,3.343776,0,600,90.16667,NA,CWHL
2015-16,Regular Season,Toronto Furies,Ross_Olivia,G,R,23.7,2,0,0,0,0,0,0,0,88,33,0,2,NA,0,8,5.420666,0,48,83.33333,NA,CWHL
2015-16,Regular Season,Boston Blades,Kickham_Erin,F,R,23.4,22,1,6,7,12,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Myers_Megan,F,NA,23.6,17,4,3,7,12,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Watchorn_Tara,D,NA,25.7,23,2,4,6,26,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Shea_Megan,F,R,27,24,3,1,4,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Brown_Kristina,F,R,24.8,22,2,2,4,8,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Burns_Dru,D,NA,25,21,1,2,3,16,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,DiMasi_Maggie,D,R,24.7,22,1,1,2,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Tremblay_Elizabeth,F,R,21.3,18,2,0,2,14,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Murphy_Grace,F,NA,22.6,22,0,1,1,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Giannino_Nicole,F,R,22.4,22,0,1,1,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,St_Germain_Sadie,F,R,23.8,21,1,0,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Farrel_Rachel,F,R,23.8,19,0,1,1,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Duncan_Sarah,D,R,23.7,24,0,0,0,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Gray_Kate,F,R,26.8,23,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,St_Germain_Clara,D,R,25.9,22,0,0,0,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Casian_Desiree,F,R,28.7,20,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Keefe_Olivia,F,R,21,18,0,0,0,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Gore_Maggie,F,R,24.5,16,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Flores_Nicole,F,R,NA,14,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Cottrell_Ashley,F,NA,25.8,2,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Paton_Kelly,F,NA,27.8,1,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Lyons_Brittany,F,NA,25.3,1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2015-16,Regular Season,Boston Blades,Lacasse_Geneviève,G,NA,26.7,23,0,0,0,0,0,0,0,1345,33,1,22,NA,0,109,4.860466,0,1132,90.37102,NA,CWHL
2015-16,Regular Season,Boston Blades,Cariddi_Amanda,G,R,22.7,3,0,0,0,0,0,0,0,97,48,0,1,NA,0,11,6.748466,0,80,86.25,NA,CWHL
2016-17,Regular Season,Calgary Inferno,Bram_Bailey,F,NA,26.4,22,12,12,24,14,1,1,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Brian_Delayne,G,NA,30.5,7,0,0,0,0,0,0,0,424,0,7,0,0,1,13,1.839623,0,156,91.66667,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Campbell_Jessica,F,NA,24.6,20,7,6,13,16,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Cudmore_Hayleigh,D,NA,24.7,24,2,3,5,32,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Davis_Sarah,F,NA,24.6,20,3,12,15,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Esposito_Brittany,F,NA,25.8,20,4,9,13,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Irwin_Haley,F,NA,28.7,19,3,7,10,14,1,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Jenner_Brianne,F,NA,25.7,20,9,18,27,6,3,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Johnston_Rebecca,F,NA,27.4,20,7,15,22,2,2,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Kromm_Erica,D/F,NA,27.9,22,0,2,2,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Lacquette_Brigette,D,NA,24.3,19,4,10,14,30,2,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Lovell_Elana,F/D,NA,27,10,1,2,3,29,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Mikkelson_Meaghan,D,NA,32.1,22,5,10,15,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Pierri_Jacquie,D,NA,22.6,23,0,3,3,48,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Saulnier_Jillian,F,NA,24.9,20,11,7,18,12,3,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Takeuchi_Aina,D,NA,25.5,10,1,0,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Turnbull_Blayre,F,NA,23.6,22,9,9,18,12,0,1,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Warren_Louise,F,NA,24.9,19,2,4,6,27,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Lacasse_Geneviève,G,NA,27.7,9,0,0,0,0,0,0,0,541,NA,8,1,0,1,18,1.996303,0,227,92.07048,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Gavrilova_Iya,F,NA,29.4,20,11,10,21,8,3,1,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Gosling_Katelyn,D,R,23.3,19,6,5,11,4,1,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Maschmeyer_Emerance,G,R,22.7,8,0,0,0,0,0,0,0,484,NA,5,3,0,2,12,1.487603,0,221,94.57014,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Hosoyamada_Akane,D,R,24.4,5,0,2,2,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,Dostaler_Laura,F,NA,25.4,16,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,CWHL first place,CWHL
2016-17,Regular Season,Calgary Inferno,unknown not Wickenheiser_Hayley,Unknown,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,?? check 5 Feb,CWHL
2016-17,Regular Season,Calgary Inferno,Kurio_Rhianna,Unknown,NA,25.3,5,0,2,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Calgary Inferno,Cunningham_Jenna,Unknown,NA,28.5,4,2,2,4,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,??? did she play??,CWHL
2016-17,Regular Season,Calgary Inferno,Wong_Jessica,Unknown,NA,25.8,2,0,2,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Calgary Inferno,Ross_Toni,G,R!,23.9,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Allemoz_Marion,F,1Y,27.6,19,1,2,3,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Bettez_Ann_Sophie,F,NA,29.3,24,18,18,36,4,2,3,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Blais_Emmanuelle,F,NA,29.2,20,0,3,3,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Bocchia_Emilie,F,NA,26.6,12,0,1,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Clement_Heydra_Katia,F,NA,27.2,24,3,9,12,2,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Deschênes_Kim,F,NA,25.5,20,4,6,10,14,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Emard_Karell,F/D,NA,28.8,24,7,10,17,22,4,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Lefort_Sarah,F,R,23,22,9,6,15,28,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Marin_Noémie,F,NA,32.8,19,6,6,12,8,4,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Oles_Leslie,F,NA,26.2,15,1,2,3,10,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Ouellette_Caroline,F,NA,37.7,22,15,16,31,21,5,2,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Peroff_Jordanna,F,NA,27.6,24,2,0,2,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Poulin_Marie_Philip,F,NA,25.9,23,15,22,37,6,1,2,6,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Sherrard_Alyssa,F,NA,24.6,12,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Brault_Sophie,D,NA,28.2,17,0,2,2,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Chartrand_Cathy,D,NA,35.7,24,3,15,18,30,1,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Chu_Julie,D,NA,34.9,10,1,4,5,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Desrochers_Melanie,D,R,24.8,10,0,1,1,4,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Fouracres_Brittney,D,R,23.9,21,0,1,1,12,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Hill_Carly,D,NA,30.9,18,0,10,10,16,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Poudrier_Cassandra,D,R,24.2,24,3,8,11,10,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Rougeau_Lauriane,D,NA,26.8,22,3,4,7,4,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Herron_Catherine,G,NA,33.6,9,0,0,0,0,0,0,0,540,NA,6,3,0,1,22,2.444444,0,205,89.26829,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Labonté_Charline,G,NA,34.3,15,0,0,0,0,0,0,0,902,NA,11,4,0,5,23,1.529933,0,350,93.42857,NA,CWHL
2016-17,Regular Season,Montréal Canadiennes,Makela_Amanda,G,NA,23.1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Birchard_Courtney,Defense,NA,27.6,20,4,11,15,12,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Brown_Nicole1994,F,R,22.8,19,0,3,3,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Edney_Sarah,Defense,NA,23.4,14,4,6,10,6,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Fortino_Laura,Defense,NA,26,20,6,13,19,34,1,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Hartwick_Jessica,Fwd/Def,R,23.5,24,0,1,1,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Howe_Erica,Goaltender,NA,24.5,14,0,0,0,0,0,0,0,784,NA,7,6,0,2,29,2.219388,0,360,91.94444,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Jones_Jess,F,NA,26.4,24,17,20,37,28,5,0,3,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,King_Becca,F,NA,30.4,20,3,0,3,0,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Knox_Liz,Goaltender,NA,28.6,13,0,0,0,0,0,0,0,659,NA,5,6,0,4,29,2.640364,0,288,89.93056,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Larocque_Jocelyne,Defense,NA,28.7,20,0,4,4,38,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,MacAulay_Shannon,F,R,22.6,23,4,7,11,16,1,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,McParland_Jenna,F,NA,24.7,24,4,6,10,28,2,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Montgomery_Fielding,F,NA,25.9,24,0,1,1,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Rattray_Jamie_Lee,F,NA,24.3,22,11,10,21,28,3,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Richards_Kristen,F,NA,24.6,24,1,2,3,18,1,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Simmonds_Dania,Defense,NA,27,24,0,4,4,10,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Stacey_Laura,F,R,22.7,20,11,13,24,6,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Styles_Candice,Defense,NA,26,4,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Tougas_Kaitlyn,F,R,22.2,23,1,0,1,4,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Vint_Rebecca,F,NA,24.7,19,8,7,15,30,3,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Williams_Hayley,F,NA,26.7,14,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Woods_Taylor1994,F,R,22.4,20,0,4,4,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Wronzberg_Melissa,F,R,24,9,1,0,1,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,McAuliffe_Jessa,Unknown,NA,23.2,4,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Campbell_Kelly,G,NA,36.5,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Barbara_Kristen,Unknown,R!,24.3,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Miller_Jamie,G,NA,27.7,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL
2016-17,Regular Season,Brampton Thunder,Rackleff_Jetta,G,R,25.3,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,?,NA,CWHL
2016-17,Regular Season,Toronto Furies,Spataro_Vanessa,F,R,23.7,17,0,0,0,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,van_der_Bliek_Sonja,Goalie,NA,27.5,7,0,0,0,0,0,0,0,382,NA,2,4,0,0,14,2.198953,0,166,91.56627,NA,CWHL
2016-17,Regular Season,Toronto Furies,Gaskin_Katie,Defence,NA,24.8,14,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Spooner_Natalie,F,NA,26.3,20,13,7,20,8,2,2,4,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Cava_Michela,F,R,22.8,24,6,8,14,10,3,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Terry_Kelly,F,NA,24.6,24,6,6,12,20,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Allen_Julie,F,NA,29.7,24,4,6,10,10,3,0,2,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Kohanchuk_Jenelle,F,NA,26.3,22,3,7,10,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Fast_Renata,D,R,22.3,22,4,5,9,38,1,1,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Campbell_Carlee,D,1Y,28.3,24,1,8,9,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Ambrose_Erin,D,R,22.7,17,0,8,8,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Prévost_Carolyne,F,NA,27.1,24,5,2,7,4,0,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Fulton_Emily,F,NA,24,24,4,3,7,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Lamoureux_Tanis,F,NA,24.2,19,2,3,5,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Dingeldein_Jenna,F,R,24.3,21,4,0,4,8,2,0,1,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Saunders_Michelle,D,NA,25,15,0,2,2,35,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Zach_Erin,F,NA,25.1,19,0,2,2,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Moulson_Shannon,D,NA,30.8,23,0,2,2,34,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Stewart_Ella,D,R,24.2,13,0,1,1,8,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Gagne_Danielle,F,R,23.4,14,0,1,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Kessler_Christina,G,NA,28.7,17,0,1,1,2,0,0,0,1007,NA,6,11,0,1,37,2.204568,0,460,91.95652,FINDME - which Toronto goalies 3 EN goals??,CWHL
2016-17,Regular Season,Toronto Furies,Vella_Jessica,F,NA,25.6,24,0,1,1,6,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Small_Sami_Jo,G,NA,40.8,1,0,0,0,0,0,0,0,60,NA,1,0,0,0,3,3,0,26,88.46154,NA,CWHL
2016-17,Regular Season,Toronto Furies,MacKenzie_Victoria,F,R,22.8,2,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Platt_Jessica,D,R,27.7,4,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
2016-17,Regular Season,Toronto Furies,Suzuki_Sena,D,NA,25.5,6,0,0,0,2,0,0,0,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,CWHL
